"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Antenna ID","Antenna Group Name","Antenna Group Configuration Value","Antenna Group Sort Value","Event Site Code Value","Event Release Date Time Value","Event Date Time Value","CTH Count"
"3D9.1BF1A28222","Observation","ICH - Ice Harbor Dam (Combined)","7/4/2010","","","08","LEFT LADDER WEIR 435 [O/S]","100","A4","ICH","","7/4/2010 2:55:30 PM","1"
"3D9.1BF1A28222","Observation","ICH - Ice Harbor Dam (Combined)","7/4/2010","","","08","LEFT LADDER WEIR 435 [O/S]","100","A4","ICH","","7/4/2010 2:55:31 PM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","01","COUNTING WINDOW","100","1","MC1","","7/1/2010 9:31:24 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","02","COUNTING WINDOW","100","1","MC1","","7/1/2010 9:31:09 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","02","COUNTING WINDOW","100","1","MC1","","7/1/2010 9:31:10 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","04","WEIR 288","100","2","MC1","","7/1/2010 7:57:14 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","06","WEIR 287","100","3","MC1","","7/1/2010 7:54:16 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","08","WEIR 286","100","4","MC1","","7/1/2010 7:53:57 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","08","WEIR 286","100","4","MC1","","7/1/2010 7:53:58 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","0A","WEIR 284","100","5","MC1","","7/1/2010 7:51:54 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","0C","WEIR 283","100","6","MC1","","7/1/2010 7:50:08 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","0C","WEIR 283","100","6","MC1","","7/1/2010 7:50:09 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","0E","WEIR 282","100","7","MC1","","7/1/2010 7:48:48 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","0E","WEIR 282","100","7","MC1","","7/1/2010 7:48:49 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","10","WEIR 280","100","8","MC1","","7/1/2010 7:46:32 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","10","WEIR 280","100","8","MC1","","7/1/2010 7:46:33 AM","1"
"3D9.1BF1A28222","Observation","MC1 - McNary Oregon Shore Ladder","7/1/2010","","","12","WEIR 279","100","9","MC1","","7/1/2010 7:44:44 AM","1"
"3D9.1BF1A28222","Recapture","LGRLDR - LGR - Release into the Adult Fish Ladder","7/9/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","7/9/2010","NA","NA","0","NA","LGRLDR","7/9/2010 8:52:00 AM","7/9/2010 8:52:00 AM","1"
"3D9.1BF1A7A424","Mark","IMNTRP - Imnaha Trap","11/3/2007","IMNTRP - Imnaha Trap","11/3/2007","NA","NA","0","NA","IMNTRP","11/3/2007 7:00:00 PM","11/3/2007 8:34:00 AM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","01","WEIR 59","110","A","BO3","","5/30/2010 1:10:12 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","03","WEIR 58","110","B","BO3","","5/30/2010 1:09:38 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","05","WEIR 57","110","C","BO3","","5/30/2010 1:07:49 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","05","WEIR 57","110","C","BO3","","5/30/2010 1:07:50 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","08","WEIR 56","110","D","BO3","","5/30/2010 1:04:52 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","08","WEIR 56","110","D","BO3","","5/30/2010 1:04:53 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","0A","WEIR 55","110","E","BO3","","5/30/2010 1:02:14 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","0B","WEIR 54","110","F","BO3","","5/30/2010 1:00:45 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","0B","WEIR 54","110","F","BO3","","5/30/2010 1:00:46 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","0D","WEIR 53","110","G","BO3","","5/30/2010 12:58:41 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","0D","WEIR 53","110","G","BO3","","5/30/2010 12:58:42 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","0F","WEIR 52","110","H","BO3","","5/30/2010 12:54:59 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","0F","WEIR 52","110","H","BO3","","5/30/2010 12:55:00 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","12","WEIR 37","110","I","BO3","","5/30/2010 12:06:16 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","12","WEIR 37","110","I","BO3","","5/30/2010 12:06:17 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","14","WEIR 36","110","J","BO3","","5/30/2010 12:06:07 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","14","WEIR 36","110","J","BO3","","5/30/2010 12:06:08 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","18","WEIR 34","110","L","BO3","","5/30/2010 12:00:32 PM","1"
"3D9.1BF1A7A424","Observation","BO3 - Bonneville WA Shore Ladder/AFF","5/30/2010","","","18","WEIR 34","110","L","BO3","","5/30/2010 12:00:33 PM","1"
"3D9.1BF1A7A424","Observation","BO4 - Bonneville WA Ladder Slots","5/30/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","5/30/2010 2:07:01 PM","1"
"3D9.1BF1A7A424","Observation","BO4 - Bonneville WA Ladder Slots","5/30/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","5/30/2010 2:07:02 PM","1"
"3D9.1BF1A7A424","Observation","BO4 - Bonneville WA Ladder Slots","5/30/2010","","","02","VERTICAL SLOT DETECTORS","100","1","BO4","","5/30/2010 2:05:59 PM","1"
"3D9.1BF1A7A424","Observation","BO4 - Bonneville WA Ladder Slots","5/30/2010","","","03","VERTICAL SLOT DETECTORS","100","1","BO4","","5/30/2010 2:00:55 PM","1"
"3D9.1BF1A7A424","Observation","BO4 - Bonneville WA Ladder Slots","5/30/2010","","","03","VERTICAL SLOT DETECTORS","100","1","BO4","","5/30/2010 2:00:56 PM","1"
"3D9.1BF1A7A424","Observation","BO4 - Bonneville WA Ladder Slots","5/30/2010","","","04","VERTICAL SLOT DETECTORS","100","1","BO4","","5/30/2010 1:55:25 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/16/2010","","","12","ISO WEST","140","6","GRA","","6/16/2010 3:32:50 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/16/2010","","","14","ISO WEST","140","6","GRA","","6/16/2010 3:32:50 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/16/2010","","","16","ISO WEST","140","6","GRA","","6/16/2010 3:32:50 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/16/2010","","","18","ISO WEST","140","6","GRA","","6/16/2010 3:32:49 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","02","WEIR 733","140","1","GRA","","6/17/2010 12:17:19 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","04","WEIR 732","140","2","GRA","","6/17/2010 12:17:03 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","06","WEIR 731","140","3","GRA","","6/17/2010 12:16:45 PM","1"
"3D9.1BF1A7A424","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","07","WEIR 730","140","4","GRA","","6/17/2010 12:16:23 PM","1"
"3D9.1BF1A7A424","Observation","GRJ - Lower Granite Dam Juvenile","5/5/2008","","","11","RCWY-10 GATE","140","2B","GRJ","","5/5/2008 9:37:16 PM","1"
"3D9.1BF1A7A424","Observation","GRJ - Lower Granite Dam Juvenile","5/5/2008","","","12","RCWY-10 GATE","140","2B","GRJ","","5/5/2008 9:37:16 PM","1"
"3D9.1BF1A7A424","Observation","GRJ - Lower Granite Dam Juvenile","5/5/2008","","","31","EAST RACEWAY 10","140","3B","GRJ","","5/5/2008 9:37:22 PM","1"
"3D9.1BF1A7A424","Observation","GRJ - Lower Granite Dam Juvenile","5/5/2008","","","32","EAST RACEWAY 10","140","3B","GRJ","","5/5/2008 9:37:22 PM","1"
"3D9.1BF1A7A424","Observation","GRJ - Lower Granite Dam Juvenile","5/5/2008","","","A1","A-SEPARATOR GATE","140","1A","GRJ","","5/5/2008 9:37:08 PM","1"
"3D9.1BF1A7A424","Observation","GRJ - Lower Granite Dam Juvenile","5/5/2008","","","A2","A-SEPARATOR GATE","140","1A","GRJ","","5/5/2008 9:37:09 PM","1"
"3D9.1BF1A7A424","Observation","ICH - Ice Harbor Dam (Combined)","6/7/2010","","","01","LEFT LADDER WEIR 438 [O/S]","100","A1","ICH","","6/7/2010 8:41:52 AM","1"
"3D9.1BF1A7A424","Observation","ICH - Ice Harbor Dam (Combined)","6/7/2010","","","01","LEFT LADDER WEIR 438 [O/S]","100","A1","ICH","","6/7/2010 8:41:53 AM","1"
"3D9.1BF1A7A424","Observation","ICH - Ice Harbor Dam (Combined)","6/7/2010","","","03","LEFT LADDER WEIR 437 [O/S]","100","A2","ICH","","6/7/2010 8:41:08 AM","1"
"3D9.1BF1A7A424","Observation","ICH - Ice Harbor Dam (Combined)","6/7/2010","","","05","LEFT LADDER WEIR 436 [O/S]","100","A3","ICH","","6/7/2010 8:40:48 AM","1"
"3D9.1BF1A7A424","Observation","ICH - Ice Harbor Dam (Combined)","6/7/2010","","","07","LEFT LADDER WEIR 435 [O/S]","100","A4","ICH","","6/7/2010 8:40:32 AM","1"
"3D9.1BF1A7A424","Observation","ICH - Ice Harbor Dam (Combined)","6/7/2010","","","07","LEFT LADDER WEIR 435 [O/S]","100","A4","ICH","","6/7/2010 8:40:33 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","04","WEIR 288","100","2","MC1","","6/4/2010 8:08:20 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","04","WEIR 288","100","2","MC1","","6/4/2010 8:08:21 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","04","WEIR 288","100","2","MC1","","6/4/2010 8:38:46 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","06","WEIR 287","100","3","MC1","","6/4/2010 8:07:37 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","06","WEIR 287","100","3","MC1","","6/4/2010 8:38:54 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","08","WEIR 286","100","4","MC1","","6/4/2010 8:04:31 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","08","WEIR 286","100","4","MC1","","6/4/2010 8:39:35 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","08","WEIR 286","100","4","MC1","","6/4/2010 8:39:36 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","09","WEIR 284","100","5","MC1","","6/4/2010 8:41:07 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","09","WEIR 284","100","5","MC1","","6/4/2010 8:41:08 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","0A","WEIR 284","100","5","MC1","","6/4/2010 8:03:24 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","0A","WEIR 284","100","5","MC1","","6/4/2010 8:03:25 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","0E","WEIR 282","100","7","MC1","","6/4/2010 7:57:31 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","0E","WEIR 282","100","7","MC1","","6/4/2010 7:57:32 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","0E","WEIR 282","100","7","MC1","","6/4/2010 8:42:02 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","0E","WEIR 282","100","7","MC1","","6/4/2010 8:42:03 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","10","WEIR 280","100","8","MC1","","6/4/2010 7:56:33 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","10","WEIR 280","100","8","MC1","","6/4/2010 8:42:15 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","10","WEIR 280","100","8","MC1","","6/4/2010 8:42:16 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","12","WEIR 279","100","9","MC1","","6/4/2010 7:55:54 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","12","WEIR 279","100","9","MC1","","6/4/2010 8:42:39 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/4/2010","","","12","WEIR 279","100","9","MC1","","6/4/2010 8:42:40 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","01","COUNTING WINDOW","100","1","MC1","","6/5/2010 9:14:15 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/5/2010 9:14:10 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/5/2010 9:14:11 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","04","WEIR 288","100","2","MC1","","6/5/2010 7:51:40 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","06","WEIR 287","100","3","MC1","","6/5/2010 7:51:12 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","06","WEIR 287","100","3","MC1","","6/5/2010 7:51:13 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","08","WEIR 286","100","4","MC1","","6/5/2010 7:50:37 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","08","WEIR 286","100","4","MC1","","6/5/2010 7:50:38 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","0A","WEIR 284","100","5","MC1","","6/5/2010 7:44:52 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","0A","WEIR 284","100","5","MC1","","6/5/2010 7:44:53 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","0C","WEIR 283","100","6","MC1","","6/5/2010 7:44:14 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","0E","WEIR 282","100","7","MC1","","6/5/2010 7:43:04 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","10","WEIR 280","100","8","MC1","","6/5/2010 7:40:16 AM","1"
"3D9.1BF1A7A424","Observation","MC1 - McNary Oregon Shore Ladder","6/5/2010","","","12","WEIR 279","100","9","MC1","","6/5/2010 7:38:26 AM","1"
"3D9.1BF1A7A424","Recapture","IMNAHW - Imnaha River Weir","7/8/2010","IMNAHW - Imnaha River Weir","8/9/2010","NA","NA","0","NA","IMNAHW","8/9/2010 12:00:00 AM","7/8/2010 12:00:00 PM","1"
"3D9.1BF1A7A424","Recapture","IMNAHW - Imnaha River Weir","7/13/2010","IMNAHW - Imnaha River Weir","8/10/2010","NA","NA","0","NA","IMNAHW","8/10/2010 12:00:00 AM","7/13/2010 12:00:00 PM","1"
"3D9.1BF1A7A424","Recapture","IMNTRP - Imnaha Trap","11/4/2007","IMNTRP - Imnaha Trap","11/4/2007","NA","NA","0","NA","IMNTRP","11/4/2007 7:00:00 PM","11/4/2007 8:48:00 AM","1"
"3D9.1BF1A7A424","Recapture","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/17/2010","NA","NA","0","NA","LGRLDR","6/17/2010 9:02:00 AM","6/17/2010 9:02:00 AM","1"
"3D9.1BF1A7EF50","Mark","IMNTRP - Imnaha Trap","11/16/2007","IMNTRP - Imnaha Trap","11/16/2007","NA","NA","0","NA","IMNTRP","11/16/2007 6:00:00 PM","11/16/2007 7:28:00 AM","1"
"3D9.1BF1A7EF50","Observation","BCC - BON PH2 Corner Collector","5/16/2008","","","01","15X15 FULL-FLOW ANTENNA","100","1","BCC","","5/16/2008 11:32:17 PM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","02","WEIR 52","100","1","BO2","","6/1/2010 4:49:56 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","04","WEIR 51","100","2","BO2","","6/1/2010 4:48:32 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","06","WEIR 50","100","3","BO2","","6/1/2010 4:46:33 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","06","WEIR 50","100","3","BO2","","6/1/2010 4:46:34 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","08","WEIR 49","100","4","BO2","","6/1/2010 4:44:54 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","08","WEIR 49","100","4","BO2","","6/1/2010 4:44:55 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","0A","WEIR 48","100","5","BO2","","6/1/2010 4:42:22 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","0C","WEIR 47","100","6","BO2","","6/1/2010 4:40:49 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","0E","WEIR 46","100","7","BO2","","6/1/2010 4:39:46 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","0E","WEIR 46","100","7","BO2","","6/1/2010 4:39:47 AM","1"
"3D9.1BF1A7EF50","Observation","BO2 - Bonneville Cascades Is. Ladder","6/1/2010","","","10","WEIR 45","100","8","BO2","","6/1/2010 4:37:01 AM","1"
"3D9.1BF1A7EF50","Observation","BO4 - Bonneville WA Ladder Slots","6/1/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","6/1/2010 7:27:39 AM","1"
"3D9.1BF1A7EF50","Observation","BO4 - Bonneville WA Ladder Slots","6/1/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","6/1/2010 7:27:40 AM","1"
"3D9.1BF1A7EF50","Observation","BO4 - Bonneville WA Ladder Slots","6/1/2010","","","02","VERTICAL SLOT DETECTORS","100","1","BO4","","6/1/2010 7:24:06 AM","1"
"3D9.1BF1A7EF50","Observation","BO4 - Bonneville WA Ladder Slots","6/1/2010","","","02","VERTICAL SLOT DETECTORS","100","1","BO4","","6/1/2010 7:24:07 AM","1"
"3D9.1BF1A7EF50","Observation","BO4 - Bonneville WA Ladder Slots","6/1/2010","","","03","VERTICAL SLOT DETECTORS","100","1","BO4","","6/1/2010 7:17:43 AM","1"
"3D9.1BF1A7EF50","Observation","BO4 - Bonneville WA Ladder Slots","6/1/2010","","","04","VERTICAL SLOT DETECTORS","100","1","BO4","","6/1/2010 7:13:24 AM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","02","WEIR 733","140","1","GRA","","6/19/2010 6:45:11 PM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","04","WEIR 732","140","2","GRA","","6/19/2010 6:44:59 PM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","06","WEIR 731","140","3","GRA","","6/19/2010 6:44:44 PM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","08","WEIR 730","140","4","GRA","","6/19/2010 6:44:30 PM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","12","ISO WEST","140","6","GRA","","6/19/2010 8:16:06 AM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","14","ISO WEST","140","6","GRA","","6/19/2010 8:16:06 AM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","16","ISO WEST","140","6","GRA","","6/19/2010 8:16:05 AM","1"
"3D9.1BF1A7EF50","Observation","GRA - Lower Granite Dam Adult","6/19/2010","","","18","ISO WEST","140","6","GRA","","6/19/2010 8:16:05 AM","1"
"3D9.1BF1A7EF50","Observation","ICH - Ice Harbor Dam (Combined)","6/15/2010","","","01","LEFT LADDER WEIR 438 [O/S]","100","A1","ICH","","6/15/2010 1:07:50 PM","1"
"3D9.1BF1A7EF50","Observation","ICH - Ice Harbor Dam (Combined)","6/15/2010","","","01","LEFT LADDER WEIR 438 [O/S]","100","A1","ICH","","6/15/2010 1:07:51 PM","1"
"3D9.1BF1A7EF50","Observation","ICH - Ice Harbor Dam (Combined)","6/15/2010","","","01","LEFT LADDER WEIR 438 [O/S]","100","A1","ICH","","6/15/2010 1:07:52 PM","1"
"3D9.1BF1A7EF50","Observation","ICH - Ice Harbor Dam (Combined)","6/15/2010","","","03","LEFT LADDER WEIR 437 [O/S]","100","A2","ICH","","6/15/2010 1:07:24 PM","1"
"3D9.1BF1A7EF50","Observation","ICH - Ice Harbor Dam (Combined)","6/15/2010","","","05","LEFT LADDER WEIR 436 [O/S]","100","A3","ICH","","6/15/2010 1:06:48 PM","1"
"3D9.1BF1A7EF50","Observation","ICH - Ice Harbor Dam (Combined)","6/15/2010","","","05","LEFT LADDER WEIR 436 [O/S]","100","A3","ICH","","6/15/2010 1:06:49 PM","1"
"3D9.1BF1A7EF50","Observation","ICH - Ice Harbor Dam (Combined)","6/15/2010","","","07","LEFT LADDER WEIR 435 [O/S]","100","A4","ICH","","6/15/2010 1:06:06 PM","1"
"3D9.1BF1A7EF50","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","01","COUNTING WINDOW","100","1","MC1","","6/6/2010 7:17:11 PM","1"
